user_id,event_date,event_type,session_duration
61,2024-01-14,search,9
61,2024-02-01,video_pause,120
61,2024-05-09,search,5
61,2024-05-26,search,114
61,2024-06-02,search,77
61,2024-04-21,search,6
61,2024-01-26,search,19
61,2024-04-22,video_pause,64
61,2024-06-08,video_pause,113
61,2024-05-27,video_start,86
62,2024-04-05,search,98
62,2024-04-28,ad_view,16
62,2024-04-14,search,23
63,2024-07-08,search,70
63,2024-07-12,ad_view,26
63,2024-07-12,video_pause,25
63,2024-07-14,video_start,101
63,2024-07-11,video_pause,79
63,2024-07-25,video_pause,33
64,2023-12-31,video_start,101
64,2024-01-11,video_start,107
64,2023-12-30,ad_view,91
64,2023-10-14,video_start,52
64,2024-04-28,ad_view,84
64,2023-08-25,video_pause,44
64,2024-01-30,search,42
64,2024-07-22,video_pause,77
64,2023-11-23,video_start,18
65,2024-01-29,video_pause,62
65,2023-08-31,video_start,101
65,2024-02-18,ad_view,33
65,2024-05-04,ad_view,37
65,2024-05-05,search,100
65,2024-01-28,video_pause,14
65,2023-10-05,video_start,33
65,2023-10-31,ad_view,45
65,2024-01-13,video_pause,68
65,2023-08-10,ad_view,32
65,2024-03-21,search,98
65,2024-01-08,video_pause,47
65,2024-01-24,video_start,62
65,2024-05-18,search,71
65,2024-05-04,search,70
65,2024-02-26,video_start,87
65,2023-11-07,video_start,30
66,2024-02-26,video_complete,16
66,2024-03-27,video_start,118
66,2024-05-26,video_start,116
66,2024-02-16,profile_view,92
66,2024-04-16,profile_view,52
66,2024-05-09,video_complete,76
66,2024-06-19,video_complete,70
66,2024-05-23,profile_view,68
66,2024-05-26,video_complete,118
66,2024-06-04,search,26
66,2024-07-21,video_start,33
66,2024-03-04,video_pause,73
66,2024-04-25,search,23
66,2024-06-19,video_start,61
66,2024-07-12,profile_view,51
66,2024-04-12,video_pause,15
66,2024-05-12,video_start,31
66,2024-03-13,video_complete,70
66,2024-06-14,profile_view,1
66,2024-05-23,video_start,3
66,2024-04-15,video_start,90
66,2024-02-03,video_complete,68
66,2024-05-27,video_pause,44
66,2024-07-17,video_start,20
66,2024-01-29,video_complete,88
66,2024-03-04,video_start,11
66,2024-05-28,video_pause,39
66,2024-04-26,video_pause,9
66,2024-05-04,video_pause,68
66,2024-05-30,profile_view,18
66,2024-07-10,video_start,8
66,2024-04-01,search,54
66,2024-02-26,search,41
66,2024-07-08,video_start,100
66,2024-02-18,video_pause,22
66,2024-05-06,profile_view,58
66,2024-03-28,video_pause,22
66,2024-02-06,video_complete,112
66,2024-05-04,video_start,62
66,2024-06-08,video_pause,38
66,2024-06-10,video_complete,26
66,2024-01-27,profile_view,48
67,2024-06-12,video_pause,116
67,2024-05-10,video_pause,51
67,2024-06-17,video_start,55
67,2024-04-16,video_start,111
67,2024-05-13,ad_view,58
67,2024-06-25,video_pause,30
67,2024-04-27,search,63
67,2024-04-19,ad_view,95
67,2024-07-03,ad_view,65
67,2024-07-09,video_start,80
67,2024-06-30,search,1
67,2024-04-22,ad_view,6
67,2024-07-11,video_start,73
67,2024-06-04,search,78
67,2024-06-10,video_pause,4
67,2024-06-28,video_pause,45
67,2024-04-19,video_pause,6
68,2024-07-23,video_pause,71
68,2024-06-27,video_pause,31
68,2024-06-11,video_pause,73
68,2024-07-09,video_start,107
69,2024-05-31,video_pause,97
69,2024-04-11,ad_view,65
69,2023-11-01,video_start,44
69,2024-05-11,ad_view,118
69,2024-01-23,video_start,10
69,2024-03-17,video_pause,103
69,2024-06-15,search,11
69,2024-01-02,video_pause,3
69,2024-04-05,ad_view,107
70,2024-01-03,video_start,102
70,2024-01-11,video_pause,39
70,2024-06-20,video_pause,75
70,2024-04-24,video_pause,50
70,2023-07-11,ad_view,77
70,2023-05-20,video_pause,89
70,2023-05-10,video_pause,39
70,2024-06-23,search,31
70,2024-05-17,search,62
70,2023-08-22,ad_view,39
70,2023-09-11,ad_view,26
70,2024-02-13,ad_view,80
70,2024-06-15,search,22
70,2024-03-19,ad_view,61
70,2023-06-20,ad_view,116
71,2024-07-21,ad_view,29
71,2024-07-25,video_start,107
71,2024-07-02,video_start,98
71,2024-07-22,video_pause,35
71,2024-07-14,video_start,83
71,2024-07-06,video_pause,38
71,2024-07-12,search,7
71,2024-07-17,video_start,93
71,2024-06-28,ad_view,2
71,2024-07-16,video_start,54
71,2024-07-19,ad_view,62
71,2024-07-04,search,54
71,2024-07-01,ad_view,113
72,2023-10-17,search,89
72,2024-04-25,video_complete,17
72,2023-09-27,video_pause,77
72,2023-06-10,video_start,29
72,2023-10-21,profile_view,30
72,2023-04-20,profile_view,98
72,2023-05-06,video_pause,119
72,2024-05-22,video_start,117
72,2023-05-14,video_pause,19
72,2023-11-17,video_complete,14
72,2024-07-19,video_start,97
72,2023-11-14,video_complete,105
72,2023-06-25,search,40
72,2024-07-02,video_start,34
72,2023-11-30,video_pause,54
73,2024-07-19,video_start,113
73,2023-03-16,video_start,67
73,2023-07-25,video_pause,118
73,2024-01-17,video_pause,28
73,2024-07-24,ad_view,79
73,2023-12-06,ad_view,58
73,2024-04-24,ad_view,21
73,2023-05-30,video_pause,107
73,2024-04-20,ad_view,79
73,2023-10-10,search,117
73,2024-02-29,search,101
73,2023-11-10,video_start,46
73,2023-07-16,video_start,102
73,2023-06-05,video_pause,56
73,2024-04-07,video_pause,95
73,2023-08-12,search,94
73,2024-04-13,video_pause,52
73,2023-08-24,video_start,6
73,2024-03-13,video_pause,19
74,2024-02-15,video_start,74
74,2023-05-22,video_start,56
74,2023-10-03,search,53
74,2023-06-06,ad_view,39
74,2023-07-16,search,65
74,2024-01-08,video_pause,108
74,2024-05-14,ad_view,41
74,2023-09-13,video_start,92
74,2023-09-25,video_pause,83
74,2023-09-07,video_start,52
74,2024-03-15,search,77
74,2023-07-15,video_start,95
74,2023-12-10,search,47
74,2024-06-21,ad_view,74
74,2023-08-26,video_pause,40
74,2023-08-29,search,76
74,2023-05-12,ad_view,41
74,2024-07-13,video_pause,95
74,2024-06-04,video_pause,102
74,2024-04-19,ad_view,23
75,2024-06-04,video_pause,43
75,2024-05-22,video_pause,32
75,2024-07-17,video_start,115
75,2023-09-24,video_pause,3
75,2024-06-16,video_pause,36
75,2024-01-24,video_pause,81
75,2023-09-11,video_start,24
75,2023-10-03,search,40
75,2023-05-24,video_pause,20
75,2023-12-07,search,120
75,2023-10-27,video_start,82
75,2024-02-28,video_pause,92
75,2024-05-24,video_pause,8
75,2023-10-15,video_pause,45
75,2023-03-27,ad_view,118
75,2023-04-25,search,7
75,2023-06-18,video_pause,106
76,2024-07-09,video_start,105
76,2024-06-20,search,91
76,2024-06-24,ad_view,46
76,2024-07-09,search,7
76,2024-07-06,video_start,35
77,2023-12-26,ad_view,44
77,2024-02-26,ad_view,10
77,2023-12-08,video_pause,48
77,2024-06-13,ad_view,110
77,2023-12-10,video_pause,42
78,2024-01-31,video_start,63
78,2024-06-12,profile_view,10
78,2024-03-10,video_start,109
78,2023-09-19,video_pause,116
78,2023-05-25,video_pause,92
78,2024-05-29,video_complete,94
78,2024-05-01,video_pause,79
78,2023-09-22,video_start,79
78,2024-05-14,search,15
78,2023-11-01,search,110
78,2024-06-05,video_pause,46
78,2024-01-24,video_start,115
78,2023-12-01,search,103
78,2023-09-10,video_complete,66
78,2024-04-02,video_complete,36
78,2023-12-10,video_complete,3
78,2024-07-18,search,16
78,2024-05-30,search,18
78,2024-07-20,video_start,86
79,2024-06-30,profile_view,85
79,2024-02-21,search,31
79,2024-02-08,video_complete,2
79,2024-06-30,video_start,59
79,2024-03-10,video_start,41
79,2023-11-30,video_pause,20
79,2023-12-04,video_pause,78
79,2024-04-11,search,65
79,2024-06-14,video_pause,86
79,2024-05-04,search,77
79,2024-03-13,search,113
79,2023-12-09,video_pause,25
79,2024-05-13,video_complete,89
79,2024-07-23,search,4
79,2024-07-10,profile_view,6
79,2024-05-28,profile_view,5
79,2023-12-17,video_start,11
79,2024-07-11,video_pause,98
79,2024-05-31,search,94
79,2023-12-14,video_start,94
79,2024-01-14,profile_view,20
79,2024-03-23,profile_view,68
79,2024-03-27,profile_view,13
79,2024-04-05,profile_view,27
79,2023-11-29,video_pause,103
79,2024-07-06,search,85
79,2023-12-19,search,32
79,2024-04-10,profile_view,15
79,2024-03-03,profile_view,61
79,2024-05-19,profile_view,94
79,2024-02-18,video_start,68
79,2024-06-16,video_pause,120
79,2024-03-06,profile_view,6
79,2024-02-17,video_start,85
79,2024-04-19,search,43
79,2024-03-01,profile_view,69
79,2024-06-01,video_complete,49
79,2024-03-21,video_complete,68
79,2023-11-28,video_start,62
79,2024-07-20,video_complete,92
79,2024-03-23,video_complete,106
79,2023-11-20,profile_view,15
79,2024-05-10,video_pause,58
79,2023-12-29,video_complete,59
79,2024-01-12,video_pause,54
79,2024-01-31,video_start,60
79,2024-03-31,video_complete,94
80,2024-01-11,video_pause,7
81,2024-05-13,ad_view,14
81,2024-02-06,ad_view,37
81,2024-07-05,video_pause,53
81,2024-05-22,video_start,34
81,2024-04-14,search,34
81,2024-07-13,video_start,56
81,2024-04-10,search,58
81,2024-04-06,video_start,112
81,2024-07-12,ad_view,98
81,2024-06-06,video_start,11
81,2024-05-03,ad_view,46
81,2024-05-06,video_start,45
81,2024-04-03,search,27
82,2024-01-13,video_start,65
82,2023-10-02,search,27
82,2024-07-05,video_complete,3
82,2023-09-24,video_complete,45
82,2024-06-04,video_pause,55
82,2024-02-24,video_complete,31
82,2024-05-05,search,62
82,2024-01-09,video_start,87
82,2023-12-19,video_start,49
82,2024-05-18,profile_view,62
82,2023-11-02,profile_view,101
82,2023-11-29,search,14
82,2024-03-16,video_pause,71
82,2024-05-11,video_complete,2
82,2023-10-30,video_complete,34
82,2023-10-07,video_complete,48
82,2024-02-03,video_pause,42
82,2023-09-20,video_start,44
82,2024-02-06,profile_view,5
82,2024-05-24,video_start,86
82,2024-06-22,profile_view,118
82,2024-06-15,video_complete,73
82,2024-05-18,search,81
82,2024-04-29,video_complete,67
83,2024-05-24,video_complete,40
83,2024-05-11,video_start,51
83,2024-04-20,video_start,26
83,2024-07-04,video_pause,32
83,2024-05-30,video_complete,99
83,2024-06-17,video_start,4
83,2024-03-27,profile_view,11
83,2024-04-30,video_complete,41
83,2024-04-13,profile_view,40
83,2024-06-11,video_complete,3
83,2024-05-25,video_pause,14
83,2024-05-19,profile_view,73
83,2024-07-25,search,41
83,2024-04-27,search,97
83,2024-05-12,video_complete,66
83,2024-06-11,search,89
83,2024-04-17,video_pause,13
83,2024-05-29,profile_view,103
83,2024-05-11,video_complete,19
83,2024-05-06,video_complete,58
83,2024-07-01,video_pause,81
83,2024-05-14,video_start,1
83,2024-04-14,video_complete,32
83,2024-03-28,video_complete,29
83,2024-07-16,video_pause,5
83,2024-05-10,search,96
83,2024-05-22,search,110
83,2024-07-10,video_start,24
83,2024-05-09,video_start,85
83,2024-05-10,profile_view,73
83,2024-06-26,video_start,106
83,2024-04-26,video_start,119
83,2024-05-29,video_complete,99
83,2024-07-12,profile_view,113
83,2024-07-18,video_start,44
83,2024-04-01,search,52
83,2024-05-18,video_start,91
84,2024-07-20,video_start,109
84,2024-06-30,video_pause,75
84,2024-06-29,search,68
84,2024-07-12,ad_view,99
84,2024-07-03,search,82
84,2024-07-14,video_start,75
84,2024-07-12,search,103
84,2024-07-01,search,11
84,2024-07-05,video_pause,61
84,2024-07-07,ad_view,107
84,2024-07-12,ad_view,39
84,2024-07-04,video_pause,2
84,2024-06-29,video_pause,103
84,2024-07-03,video_pause,33
84,2024-07-12,search,25
84,2024-07-18,video_start,32
84,2024-07-22,search,31
84,2024-07-09,video_start,39
85,2023-06-08,video_complete,10
85,2024-07-19,video_start,117
85,2024-02-14,video_start,90
85,2023-08-04,search,87
85,2023-11-28,profile_view,104
85,2023-07-19,video_pause,101
85,2023-07-19,profile_view,98
85,2023-09-22,profile_view,53
85,2023-05-21,search,11
85,2023-05-30,video_pause,59
85,2024-06-21,video_start,112
85,2024-01-29,profile_view,107
85,2024-06-02,video_start,107
85,2023-07-09,profile_view,103
85,2024-06-30,profile_view,17
85,2024-05-27,video_pause,109
85,2023-11-27,profile_view,19
85,2023-10-20,search,53
85,2024-02-28,profile_view,86
85,2024-06-18,video_complete,38
85,2023-06-19,video_start,29
85,2023-09-29,video_start,36
85,2023-07-04,video_complete,97
85,2023-06-22,profile_view,14
85,2023-07-13,profile_view,82
85,2023-07-10,video_pause,2
85,2023-11-09,video_start,90
85,2024-05-12,video_complete,21
86,2024-07-25,video_start,57
86,2024-07-24,video_start,40
86,2024-07-22,search,5
86,2024-07-24,ad_view,54
86,2024-07-20,ad_view,102
86,2024-07-20,search,59
86,2024-07-20,ad_view,85
86,2024-07-24,search,68
86,2024-07-21,video_start,3
86,2024-07-21,video_start,34
86,2024-07-22,search,35
87,2024-04-02,video_complete,98
87,2023-10-21,search,42
87,2024-07-07,search,77
87,2023-12-19,video_start,59
87,2023-12-19,video_start,29
87,2023-11-21,search,34
87,2023-12-14,profile_view,81
87,2024-05-27,profile_view,118
87,2024-04-28,search,1
87,2024-06-08,video_complete,32
87,2024-06-10,video_start,91
87,2023-11-29,search,96
87,2024-06-13,video_pause,12
87,2023-11-07,search,39
87,2023-09-09,video_start,107
87,2024-02-17,video_start,29
87,2023-10-28,search,98
87,2024-03-21,video_pause,30
87,2023-09-06,profile_view,6
87,2024-01-29,search,119
87,2024-02-23,video_complete,12
87,2024-07-19,video_start,11
87,2023-08-17,profile_view,78
87,2024-02-27,video_pause,38
87,2024-02-28,video_start,22
88,2024-01-21,search,5
88,2024-04-13,ad_view,3
88,2023-10-29,ad_view,57
88,2024-02-23,search,60
88,2024-02-28,search,100
88,2024-07-22,ad_view,66
88,2024-02-04,video_start,60
88,2023-10-04,video_pause,52
88,2023-11-21,video_start,7
88,2024-05-18,search,1
88,2023-11-03,search,63
89,2024-06-28,ad_view,74
89,2024-01-05,video_pause,104
89,2023-09-16,video_start,57
89,2023-06-07,video_start,120
89,2023-05-08,search,14
89,2024-04-30,video_start,5
89,2023-12-03,video_start,22
89,2023-05-28,ad_view,37
90,2023-05-14,video_pause,43
90,2024-04-23,search,36
90,2023-10-05,video_complete,30
90,2023-12-22,profile_view,94
90,2024-04-06,video_pause,48
90,2023-07-30,video_complete,73
90,2023-06-06,search,100
90,2023-03-14,video_complete,94
90,2023-10-12,video_pause,32
90,2023-02-16,video_start,40
90,2023-08-18,search,81
90,2024-04-03,video_pause,28
90,2024-03-16,video_start,95
90,2024-06-18,search,31
90,2023-06-01,search,28
90,2023-12-22,search,89
90,2023-07-23,video_pause,65
90,2024-07-06,video_complete,119
90,2023-09-03,profile_view,106
90,2024-02-07,profile_view,49
90,2024-01-18,video_complete,107
90,2023-07-22,search,85
90,2024-03-18,profile_view,59
91,2024-02-06,video_start,119
91,2024-01-27,ad_view,74
91,2024-01-06,video_start,115
92,2024-06-20,search,120
92,2024-03-21,search,1
92,2024-06-14,video_pause,72
92,2024-04-07,search,112
92,2024-05-10,video_pause,60
92,2024-04-14,video_start,113
92,2024-04-13,search,18
92,2024-06-07,video_start,51
92,2024-04-30,video_pause,97
92,2024-05-19,search,39
92,2024-06-23,video_complete,105
92,2024-07-05,video_start,14
92,2024-05-27,video_pause,47
92,2024-07-15,video_start,109
92,2024-05-11,profile_view,92
92,2024-05-12,video_pause,85
92,2024-04-15,search,90
92,2024-04-07,profile_view,51
92,2024-06-22,profile_view,20
92,2024-06-13,video_pause,17
92,2024-03-27,video_pause,4
92,2024-04-26,search,7
92,2024-03-14,video_start,86
92,2024-04-02,video_start,86
92,2024-03-27,video_start,105
92,2024-06-04,search,10
92,2024-06-27,video_start,109
92,2024-07-08,video_complete,72
92,2024-05-18,video_pause,99
92,2024-07-22,video_start,18
92,2024-04-04,video_complete,1
92,2024-03-25,profile_view,66
92,2024-04-17,video_complete,68
92,2024-05-29,search,107
92,2024-03-26,profile_view,110
93,2023-11-18,video_pause,26
93,2024-02-27,video_pause,10
93,2023-04-19,ad_view,86
93,2023-07-31,video_start,64
93,2024-02-28,search,81
93,2023-07-22,search,110
93,2024-06-22,ad_view,41
93,2024-03-24,search,9
93,2024-01-23,video_pause,17
93,2023-04-24,video_pause,113
93,2023-05-29,video_start,53
93,2023-07-06,video_start,68
93,2024-03-25,search,106
94,2023-06-10,search,50
94,2023-04-11,video_complete,107
94,2023-03-07,video_complete,25
94,2024-04-04,video_pause,98
94,2023-06-05,search,78
94,2023-10-08,search,65
94,2023-08-18,video_pause,117
94,2023-04-14,search,109
94,2024-05-24,search,36
94,2023-02-21,video_complete,19
94,2023-09-24,profile_view,86
94,2023-04-16,profile_view,94
94,2023-09-27,video_complete,44
94,2023-06-29,profile_view,20
94,2024-03-23,search,117
94,2023-05-21,video_complete,49
94,2023-10-10,search,75
94,2023-10-30,profile_view,109
94,2023-12-31,video_complete,120
94,2023-08-15,video_pause,24
94,2024-04-05,video_pause,34
94,2023-12-11,profile_view,36
94,2023-10-18,search,99
95,2023-12-19,video_start,112
95,2023-07-09,video_start,40
95,2024-06-14,video_pause,29
95,2023-06-03,search,33
95,2023-05-23,video_start,42
95,2024-02-22,search,62
95,2023-06-23,ad_view,41
95,2024-05-04,ad_view,77
95,2024-04-20,video_start,99
95,2024-04-02,search,90
95,2023-08-04,search,68
95,2024-01-11,video_start,22
95,2023-11-09,video_start,89
95,2023-07-27,video_start,92
95,2024-05-18,ad_view,50
95,2023-09-08,search,22
95,2023-07-09,search,23
95,2024-05-15,search,51
96,2023-09-19,video_pause,25
97,2024-01-01,ad_view,10
97,2024-01-15,video_start,23
97,2024-02-28,ad_view,45
97,2024-03-17,search,60
97,2024-05-14,video_pause,93
97,2023-12-05,video_pause,78
97,2024-06-14,ad_view,63
97,2024-06-25,ad_view,98
97,2023-10-10,video_start,73
97,2024-03-10,video_pause,33
97,2024-04-18,search,35
98,2023-07-15,video_start,62
98,2024-05-18,video_pause,51
98,2024-01-27,video_start,28
99,2024-07-11,search,19
99,2024-05-27,search,84
99,2024-06-24,search,14
99,2024-03-24,video_complete,47
99,2024-07-18,video_pause,94
99,2024-04-08,video_complete,27
99,2024-03-05,video_start,70
99,2024-03-08,video_pause,51
99,2024-04-30,video_start,96
99,2024-07-06,video_complete,74
99,2024-04-09,video_pause,82
99,2024-07-19,video_complete,66
99,2024-06-25,video_complete,117
99,2024-04-10,video_start,6
99,2024-06-26,profile_view,68
99,2024-04-18,video_start,22
99,2024-06-18,video_complete,92
99,2024-06-15,video_pause,98
99,2024-05-11,profile_view,45
99,2024-04-05,video_complete,1
99,2024-06-26,video_complete,1
99,2024-03-14,profile_view,58
99,2024-03-03,profile_view,38
99,2024-04-02,profile_view,61
99,2024-05-01,video_start,56
99,2024-04-08,search,79
99,2024-06-16,video_complete,81
99,2024-06-07,video_pause,9
99,2024-04-07,profile_view,94
99,2024-05-20,video_pause,43
99,2024-03-21,video_start,3
99,2024-05-30,video_start,5
99,2024-07-07,video_start,80
99,2024-05-14,profile_view,99
99,2024-05-02,video_complete,17
99,2024-06-15,video_complete,27
99,2024-03-10,video_start,27
99,2024-06-13,video_start,58
99,2024-04-01,video_complete,31
99,2024-05-19,video_start,20
99,2024-07-11,video_complete,1
99,2024-04-15,video_pause,88
99,2024-04-03,video_pause,26
99,2024-06-22,video_pause,104
99,2024-04-19,profile_view,15
99,2024-06-17,profile_view,19
99,2024-07-19,video_start,111
99,2024-03-26,search,91
99,2024-06-07,video_complete,16
99,2024-06-14,search,79
100,2024-07-17,search,94
100,2024-05-14,video_start,32
100,2024-04-18,video_start,33
100,2024-05-31,video_pause,117
100,2024-04-30,video_start,3
100,2024-06-04,video_start,56
100,2024-06-05,video_pause,75
100,2024-06-23,video_start,4
100,2024-07-14,video_pause,38
100,2024-05-20,profile_view,4
100,2024-03-22,video_pause,94
100,2024-03-21,search,53
100,2024-05-12,video_complete,75
100,2024-06-10,video_complete,67
100,2024-02-26,profile_view,17
100,2024-05-11,video_start,16
100,2024-05-27,video_start,41
100,2024-03-01,profile_view,104
100,2024-06-09,profile_view,74
100,2024-06-11,video_start,94
100,2024-04-15,video_start,43
100,2024-04-07,video_pause,48
100,2024-04-06,video_complete,90
100,2024-04-07,video_complete,85
100,2024-07-16,video_start,42
100,2024-07-03,profile_view,25
100,2024-06-21,search,82
100,2024-05-13,video_complete,45
100,2024-05-05,video_start,90
101,2024-02-22,search,23
101,2023-12-04,video_pause,77
101,2023-12-16,video_start,99
