user_id,registration_date,device_type,country,age_group
620,2023-01-17,desktop,Ukraine,36-45
621,2023-06-06,mobile,Belarus,26-35
622,2024-01-24,tablet,Kazakhstan,46-55
623,2024-07-17,tablet,Belarus,36-45
624,2024-05-15,tablet,Ukraine,46-55
625,2023-06-22,tablet,Belarus,26-35
626,2023-05-24,tablet,Ukraine,26-35
627,2024-07-09,tablet,Russia,55+
628,2023-02-04,mobile,Russia,18-25
629,2024-02-27,mobile,Kazakhstan,18-25
630,2023-06-04,mobile,Kazakhstan,55+
631,2024-04-11,desktop,Russia,55+
632,2024-05-09,tablet,Ukraine,18-25
633,2023-01-07,tablet,Ukraine,18-25
634,2023-01-18,tablet,Belarus,55+
635,2023-10-21,mobile,Ukraine,26-35
636,2023-04-20,mobile,Kazakhstan,26-35
637,2023-07-16,tablet,Belarus,36-45
638,2023-10-01,desktop,Russia,36-45
639,2024-02-20,desktop,Kazakhstan,26-35
640,2023-11-04,tablet,Russia,18-25
641,2023-04-06,desktop,Ukraine,46-55
642,2024-07-19,desktop,Russia,18-25
643,2023-06-25,mobile,Ukraine,46-55
644,2023-12-06,tablet,Russia,55+
645,2023-02-13,mobile,Kazakhstan,55+
646,2024-05-01,desktop,Russia,18-25
647,2023-10-15,tablet,Russia,26-35
648,2023-11-19,mobile,Kazakhstan,55+
649,2023-05-28,tablet,Ukraine,18-25
650,2023-11-03,mobile,Kazakhstan,55+
651,2024-02-03,tablet,Belarus,46-55
652,2023-05-24,tablet,Russia,55+
653,2023-12-21,mobile,Russia,46-55
654,2023-08-26,mobile,Belarus,55+
655,2024-02-11,desktop,Russia,36-45
656,2024-04-06,desktop,Kazakhstan,36-45
657,2024-07-20,desktop,Ukraine,26-35
658,2024-01-25,mobile,Belarus,26-35
659,2023-03-17,mobile,Belarus,26-35
660,2024-01-25,tablet,Kazakhstan,46-55
661,2023-11-21,desktop,Russia,18-25
662,2023-01-06,desktop,Ukraine,36-45
663,2023-10-04,mobile,Kazakhstan,18-25
664,2023-07-11,desktop,Ukraine,55+
665,2024-07-22,tablet,Ukraine,18-25
666,2023-01-27,mobile,Belarus,55+
667,2023-04-06,tablet,Belarus,46-55
668,2023-01-13,desktop,Ukraine,46-55
669,2023-03-28,tablet,Kazakhstan,55+
670,2024-06-17,mobile,Ukraine,26-35
671,2023-05-23,desktop,Belarus,36-45
672,2024-05-19,mobile,Russia,26-35
673,2024-03-21,desktop,Ukraine,36-45
674,2024-05-10,mobile,Belarus,36-45
675,2023-09-10,tablet,Ukraine,55+
676,2023-07-20,desktop,Russia,26-35
677,2023-11-08,mobile,Ukraine,36-45
678,2024-01-25,desktop,Ukraine,36-45
679,2024-03-16,tablet,Kazakhstan,36-45
680,2023-11-25,tablet,Kazakhstan,46-55
681,2023-11-18,mobile,Ukraine,36-45
682,2023-10-26,tablet,Ukraine,55+
683,2023-09-06,desktop,Ukraine,36-45
684,2024-02-07,desktop,Russia,55+
685,2023-07-24,tablet,Kazakhstan,55+
686,2023-01-28,tablet,Ukraine,26-35
687,2024-03-24,desktop,Russia,46-55
688,2024-05-26,mobile,Belarus,26-35
689,2023-09-16,tablet,Kazakhstan,46-55
690,2024-01-22,mobile,Ukraine,55+
691,2024-05-05,tablet,Ukraine,55+
692,2024-06-02,tablet,Ukraine,55+
693,2023-02-07,desktop,Russia,18-25
694,2023-09-12,tablet,Belarus,26-35
695,2023-02-15,tablet,Ukraine,36-45
696,2024-03-16,mobile,Russia,18-25
697,2023-09-22,mobile,Kazakhstan,46-55
698,2024-01-19,desktop,Ukraine,55+
699,2024-05-27,mobile,Belarus,18-25
700,2024-05-09,mobile,Belarus,46-55
701,2023-03-29,mobile,Kazakhstan,36-45
702,2023-11-16,desktop,Ukraine,26-35
703,2024-06-17,desktop,Belarus,46-55
704,2023-04-10,desktop,Ukraine,36-45
705,2023-03-10,desktop,Russia,18-25
706,2023-01-24,desktop,Russia,26-35
707,2023-09-07,tablet,Kazakhstan,55+
708,2023-06-13,desktop,Ukraine,46-55
709,2023-08-26,desktop,Kazakhstan,26-35
710,2024-03-18,desktop,Russia,55+
711,2023-07-22,desktop,Ukraine,46-55
712,2023-01-05,tablet,Kazakhstan,26-35
713,2023-10-13,tablet,Russia,55+
714,2023-04-15,tablet,Kazakhstan,36-45
715,2023-11-30,mobile,Ukraine,18-25
716,2023-09-26,tablet,Ukraine,55+
717,2023-11-17,tablet,Ukraine,55+
718,2024-02-06,tablet,Russia,36-45
719,2023-12-27,desktop,Kazakhstan,36-45
720,2023-03-28,tablet,Kazakhstan,36-45
721,2023-05-01,mobile,Belarus,18-25
722,2023-07-07,desktop,Kazakhstan,55+
723,2024-02-02,desktop,Kazakhstan,55+
724,2024-01-28,desktop,Kazakhstan,46-55
725,2024-07-04,tablet,Kazakhstan,55+
726,2023-06-20,desktop,Belarus,26-35
727,2023-07-11,desktop,Ukraine,55+
728,2023-02-24,desktop,Russia,46-55
729,2023-05-20,mobile,Ukraine,55+
730,2024-06-01,tablet,Ukraine,46-55
731,2024-05-18,desktop,Ukraine,46-55
732,2023-06-21,mobile,Russia,26-35
733,2023-10-27,mobile,Belarus,26-35
734,2024-07-04,desktop,Kazakhstan,46-55
735,2024-05-22,tablet,Russia,55+
736,2023-04-27,desktop,Belarus,55+
737,2023-02-12,tablet,Ukraine,55+
738,2023-08-12,desktop,Russia,26-35
739,2023-11-01,mobile,Ukraine,36-45
740,2023-12-23,mobile,Ukraine,18-25
741,2023-08-31,mobile,Belarus,55+
742,2024-03-14,mobile,Kazakhstan,26-35
743,2023-07-31,mobile,Belarus,55+
744,2023-10-15,tablet,Kazakhstan,36-45
745,2023-10-27,desktop,Belarus,55+
746,2023-04-08,mobile,Ukraine,18-25
747,2023-10-11,tablet,Kazakhstan,26-35
748,2023-09-13,mobile,Belarus,26-35
749,2024-02-07,desktop,Kazakhstan,55+
750,2023-10-03,tablet,Ukraine,46-55
751,2024-04-07,mobile,Russia,46-55
752,2024-06-11,tablet,Belarus,36-45
753,2024-04-10,desktop,Belarus,55+
754,2023-01-03,tablet,Russia,46-55
755,2024-01-02,mobile,Ukraine,26-35
756,2024-03-15,mobile,Ukraine,36-45
757,2023-11-27,desktop,Belarus,55+
758,2023-05-14,tablet,Ukraine,36-45
759,2023-02-19,mobile,Russia,46-55
760,2023-01-17,mobile,Kazakhstan,46-55
761,2024-04-12,mobile,Ukraine,26-35
762,2023-05-16,tablet,Belarus,26-35
763,2023-10-08,mobile,Belarus,36-45
764,2023-03-26,desktop,Kazakhstan,18-25
765,2024-02-10,tablet,Belarus,26-35
766,2024-03-15,tablet,Russia,18-25
767,2023-01-02,mobile,Ukraine,18-25
768,2023-05-16,tablet,Kazakhstan,55+
769,2024-03-31,mobile,Russia,36-45
770,2023-05-04,desktop,Kazakhstan,46-55
771,2023-03-14,mobile,Ukraine,18-25
772,2023-04-15,mobile,Belarus,36-45
773,2023-11-03,mobile,Ukraine,26-35
774,2023-05-27,mobile,Russia,55+
775,2023-06-18,desktop,Belarus,26-35
776,2023-06-05,desktop,Ukraine,26-35
777,2023-03-30,mobile,Kazakhstan,18-25
778,2024-01-29,desktop,Ukraine,36-45
779,2023-05-24,mobile,Belarus,18-25
780,2023-09-12,tablet,Belarus,18-25
781,2023-11-05,mobile,Kazakhstan,46-55
782,2023-10-30,tablet,Russia,26-35
783,2024-05-21,desktop,Russia,26-35
784,2024-05-26,tablet,Russia,55+
785,2023-01-13,desktop,Belarus,26-35
786,2024-02-01,tablet,Ukraine,36-45
787,2024-07-13,tablet,Kazakhstan,46-55
788,2023-03-16,mobile,Russia,18-25
789,2023-09-26,mobile,Russia,18-25
790,2024-02-12,tablet,Belarus,55+
791,2024-03-01,desktop,Ukraine,18-25
792,2024-07-03,tablet,Kazakhstan,36-45
793,2023-03-27,desktop,Russia,55+
794,2023-07-28,mobile,Belarus,46-55
795,2023-03-09,desktop,Ukraine,26-35
796,2023-03-01,mobile,Russia,46-55
797,2023-04-29,desktop,Russia,36-45
798,2023-06-29,mobile,Russia,26-35
799,2023-01-12,mobile,Ukraine,36-45
800,2024-06-19,tablet,Belarus,26-35
801,2024-01-16,mobile,Belarus,18-25
802,2023-01-31,desktop,Ukraine,36-45
803,2024-06-20,mobile,Belarus,55+
804,2023-03-20,desktop,Ukraine,55+
805,2024-01-04,mobile,Ukraine,55+
806,2023-06-20,desktop,Kazakhstan,36-45
807,2023-04-16,tablet,Russia,26-35
808,2024-06-05,mobile,Russia,18-25
809,2023-09-08,mobile,Ukraine,36-45
810,2024-01-28,mobile,Kazakhstan,18-25
811,2024-07-20,tablet,Ukraine,26-35
812,2023-11-26,mobile,Ukraine,36-45
813,2023-10-05,mobile,Belarus,18-25
814,2024-05-29,tablet,Russia,26-35
815,2023-08-17,tablet,Russia,46-55
816,2023-03-12,desktop,Belarus,36-45
817,2023-12-02,mobile,Ukraine,18-25
818,2024-01-13,mobile,Belarus,55+
819,2023-11-08,tablet,Kazakhstan,46-55
820,2024-01-13,tablet,Ukraine,26-35
821,2024-07-13,mobile,Kazakhstan,18-25
822,2024-02-24,mobile,Kazakhstan,55+
823,2023-12-21,tablet,Russia,36-45
824,2023-01-02,tablet,Ukraine,36-45
825,2023-04-17,mobile,Kazakhstan,46-55
826,2024-05-18,mobile,Kazakhstan,36-45
827,2023-04-06,mobile,Kazakhstan,55+
828,2024-02-27,tablet,Belarus,46-55
829,2023-03-28,tablet,Russia,55+
830,2023-05-17,tablet,Ukraine,18-25
831,2023-03-05,desktop,Kazakhstan,26-35
832,2023-10-26,desktop,Belarus,46-55
833,2023-12-01,desktop,Ukraine,36-45
834,2023-08-28,mobile,Kazakhstan,26-35
835,2023-04-22,mobile,Russia,26-35
836,2024-04-05,desktop,Belarus,46-55
837,2023-05-04,tablet,Belarus,26-35
838,2024-04-07,desktop,Ukraine,36-45
839,2023-05-03,mobile,Kazakhstan,36-45
840,2023-02-11,mobile,Belarus,26-35
841,2023-04-04,tablet,Kazakhstan,36-45
842,2024-02-10,tablet,Russia,36-45
843,2023-09-24,mobile,Russia,46-55
844,2024-04-08,tablet,Kazakhstan,18-25
845,2024-04-18,mobile,Kazakhstan,18-25
846,2023-01-13,mobile,Kazakhstan,26-35
847,2023-07-22,desktop,Belarus,18-25
848,2023-09-23,mobile,Russia,18-25
849,2023-07-22,tablet,Ukraine,26-35
850,2023-04-05,desktop,Russia,18-25
851,2024-04-17,mobile,Kazakhstan,55+
852,2024-03-19,tablet,Ukraine,46-55
853,2023-01-31,desktop,Ukraine,26-35
854,2023-12-29,mobile,Kazakhstan,36-45
855,2023-10-14,desktop,Kazakhstan,18-25
856,2023-09-09,tablet,Belarus,46-55
857,2024-02-26,tablet,Ukraine,18-25
858,2023-03-31,desktop,Ukraine,26-35
859,2024-03-05,mobile,Kazakhstan,55+
860,2023-01-20,desktop,Belarus,46-55
861,2024-07-11,desktop,Belarus,55+
862,2024-05-29,desktop,Ukraine,36-45
863,2023-07-04,mobile,Belarus,55+
864,2023-08-13,mobile,Belarus,18-25
865,2024-04-28,tablet,Belarus,55+
866,2023-08-27,mobile,Russia,26-35
867,2023-09-04,desktop,Russia,26-35
868,2024-02-02,desktop,Kazakhstan,26-35
869,2023-08-31,tablet,Belarus,36-45
870,2023-01-29,tablet,Belarus,55+
871,2023-05-26,tablet,Kazakhstan,46-55
872,2024-07-09,desktop,Kazakhstan,46-55
873,2023-02-08,mobile,Russia,26-35
874,2023-08-13,mobile,Ukraine,18-25
875,2023-12-06,tablet,Kazakhstan,26-35
876,2023-12-15,tablet,Kazakhstan,36-45
877,2023-03-02,mobile,Kazakhstan,55+
878,2023-05-26,mobile,Belarus,18-25
879,2024-01-18,tablet,Ukraine,55+
880,2023-04-14,desktop,Belarus,36-45
881,2023-05-20,mobile,Ukraine,46-55
882,2023-11-21,mobile,Belarus,26-35
883,2023-06-29,desktop,Belarus,36-45
884,2023-05-11,mobile,Russia,55+
885,2024-02-05,tablet,Russia,26-35
886,2023-11-22,tablet,Kazakhstan,55+
887,2023-04-17,desktop,Kazakhstan,36-45
888,2023-03-21,mobile,Belarus,36-45
889,2023-06-21,tablet,Russia,36-45
890,2024-04-02,mobile,Belarus,26-35
891,2023-09-13,tablet,Russia,36-45
892,2023-09-20,mobile,Russia,18-25
893,2024-01-31,desktop,Ukraine,26-35
894,2024-02-28,desktop,Ukraine,36-45
895,2024-07-13,desktop,Russia,46-55
896,2023-08-19,mobile,Ukraine,18-25
897,2023-02-04,desktop,Russia,36-45
898,2023-09-25,mobile,Russia,36-45
899,2023-06-24,desktop,Kazakhstan,18-25
900,2024-07-14,mobile,Belarus,55+
901,2024-05-09,tablet,Russia,46-55
902,2023-06-18,tablet,Ukraine,26-35
903,2023-02-24,mobile,Belarus,26-35
904,2023-07-14,desktop,Belarus,36-45
905,2023-11-01,mobile,Russia,18-25
906,2024-02-07,tablet,Ukraine,26-35
907,2023-02-25,desktop,Russia,46-55
908,2023-03-31,desktop,Ukraine,26-35
909,2023-04-10,mobile,Kazakhstan,26-35
910,2023-10-26,mobile,Ukraine,18-25
911,2023-11-12,desktop,Ukraine,46-55
912,2023-09-29,mobile,Ukraine,26-35
913,2024-01-15,desktop,Belarus,26-35
914,2024-04-01,mobile,Belarus,46-55
915,2024-04-21,desktop,Kazakhstan,36-45
916,2023-03-05,mobile,Russia,18-25
917,2023-12-19,tablet,Ukraine,55+
918,2023-08-21,tablet,Russia,46-55
919,2024-06-19,desktop,Ukraine,55+
920,2023-08-30,desktop,Belarus,18-25
921,2024-02-09,tablet,Russia,55+
922,2024-06-13,tablet,Kazakhstan,18-25
923,2024-04-04,mobile,Kazakhstan,26-35
924,2023-07-17,mobile,Russia,46-55
925,2023-03-22,tablet,Ukraine,26-35
926,2023-06-01,tablet,Belarus,36-45
927,2023-03-10,mobile,Ukraine,55+
928,2024-02-11,tablet,Belarus,36-45
929,2024-06-16,desktop,Russia,55+
930,2024-06-19,desktop,Russia,46-55
931,2023-06-03,mobile,Russia,18-25
932,2023-04-14,desktop,Belarus,46-55
933,2023-09-28,desktop,Ukraine,55+
934,2024-04-29,mobile,Kazakhstan,36-45
935,2024-02-17,mobile,Ukraine,18-25
936,2024-02-10,desktop,Kazakhstan,18-25
937,2024-05-01,desktop,Belarus,18-25
938,2023-12-12,desktop,Belarus,36-45
939,2024-05-18,tablet,Russia,26-35
940,2023-05-18,desktop,Ukraine,36-45
941,2023-10-03,tablet,Ukraine,55+
942,2023-04-02,mobile,Ukraine,26-35
943,2024-02-21,tablet,Ukraine,55+
944,2024-01-18,mobile,Kazakhstan,18-25
945,2023-11-15,tablet,Ukraine,26-35
946,2024-06-20,tablet,Russia,26-35
947,2023-07-17,mobile,Russia,26-35
948,2023-02-03,desktop,Russia,36-45
949,2023-07-23,desktop,Belarus,46-55
950,2024-06-01,desktop,Russia,18-25
951,2023-09-05,desktop,Ukraine,55+
952,2024-04-01,mobile,Ukraine,55+
953,2024-07-18,desktop,Belarus,26-35
954,2023-09-22,tablet,Russia,36-45
955,2023-01-29,desktop,Russia,26-35
956,2023-08-08,mobile,Kazakhstan,26-35
957,2023-10-03,tablet,Ukraine,55+
958,2023-01-21,tablet,Russia,46-55
959,2023-05-16,tablet,Kazakhstan,55+
960,2023-01-09,mobile,Belarus,55+
961,2023-11-09,tablet,Belarus,46-55
962,2024-01-21,desktop,Ukraine,36-45
963,2023-08-12,desktop,Belarus,55+
964,2024-02-11,tablet,Russia,18-25
965,2024-06-07,tablet,Belarus,55+
966,2023-10-17,desktop,Russia,46-55
967,2023-03-07,desktop,Belarus,36-45
968,2023-10-11,desktop,Belarus,26-35
969,2023-06-03,tablet,Kazakhstan,18-25
970,2024-02-18,tablet,Belarus,26-35
971,2023-01-27,tablet,Ukraine,36-45
972,2023-09-23,desktop,Ukraine,46-55
973,2023-02-06,tablet,Kazakhstan,36-45
974,2023-08-16,tablet,Ukraine,36-45
975,2024-06-03,desktop,Kazakhstan,55+
976,2023-07-05,desktop,Russia,46-55
977,2023-05-12,tablet,Belarus,55+
978,2023-07-07,tablet,Belarus,18-25
979,2023-08-16,desktop,Kazakhstan,36-45
980,2024-03-06,desktop,Belarus,36-45
981,2023-10-29,desktop,Russia,46-55
982,2023-02-24,tablet,Russia,46-55
983,2023-07-19,tablet,Russia,46-55
984,2024-06-26,desktop,Ukraine,18-25
985,2023-06-04,mobile,Kazakhstan,36-45
986,2024-02-24,tablet,Ukraine,26-35
987,2023-11-20,tablet,Kazakhstan,18-25
988,2024-05-14,desktop,Kazakhstan,36-45
989,2023-03-01,mobile,Ukraine,36-45
990,2023-08-03,mobile,Kazakhstan,46-55
991,2023-04-01,mobile,Ukraine,46-55
992,2024-02-18,desktop,Ukraine,46-55
993,2023-01-05,mobile,Kazakhstan,36-45
994,2023-01-15,desktop,Kazakhstan,18-25
995,2023-01-05,tablet,Kazakhstan,26-35
996,2023-12-19,desktop,Kazakhstan,18-25
997,2024-01-28,tablet,Belarus,26-35
998,2023-03-08,mobile,Belarus,36-45
999,2024-04-11,tablet,Belarus,46-55
1000,2023-05-18,desktop,Ukraine,36-45
1001,2023-07-12,mobile,Ukraine,18-25
1002,2023-08-22,mobile,Kazakhstan,26-35
1003,2023-01-23,tablet,Kazakhstan,18-25
1004,2024-01-11,tablet,Russia,46-55
1005,2023-09-19,tablet,Russia,55+
1006,2023-02-19,tablet,Russia,18-25
1007,2023-02-19,tablet,Russia,46-55
1008,2024-03-30,desktop,Russia,55+
1009,2023-09-16,desktop,Kazakhstan,26-35
1010,2023-01-10,desktop,Ukraine,18-25
1011,2024-06-16,desktop,Kazakhstan,46-55
1012,2023-04-18,tablet,Russia,36-45
1013,2023-04-27,mobile,Ukraine,26-35
1014,2023-07-24,desktop,Kazakhstan,36-45
1015,2024-02-24,desktop,Kazakhstan,18-25
1016,2024-07-15,desktop,Kazakhstan,46-55
1017,2023-12-05,mobile,Russia,18-25
1018,2023-04-02,mobile,Ukraine,26-35
1019,2023-04-03,tablet,Russia,18-25
1020,2023-09-20,tablet,Kazakhstan,46-55
1021,2023-10-31,desktop,Ukraine,18-25
1022,2023-04-13,mobile,Russia,36-45
1023,2024-01-04,tablet,Belarus,46-55
1024,2023-04-29,mobile,Russia,18-25
1025,2023-05-22,tablet,Kazakhstan,36-45
1026,2024-01-02,desktop,Belarus,18-25
1027,2024-01-17,desktop,Kazakhstan,18-25
1028,2024-02-15,desktop,Ukraine,36-45
1029,2024-01-30,tablet,Ukraine,46-55
1030,2023-06-20,mobile,Kazakhstan,18-25
1031,2023-06-13,mobile,Ukraine,55+
1032,2024-05-09,tablet,Ukraine,26-35
1033,2024-01-24,desktop,Russia,26-35
1034,2024-05-09,desktop,Russia,46-55
1035,2024-03-27,mobile,Russia,36-45
1036,2023-11-18,mobile,Kazakhstan,36-45
1037,2024-06-15,tablet,Russia,46-55
1038,2023-09-12,desktop,Belarus,46-55
1039,2023-06-02,tablet,Russia,18-25
1040,2023-06-10,tablet,Ukraine,46-55
1041,2023-06-19,mobile,Ukraine,36-45
1042,2023-09-04,desktop,Belarus,18-25
1043,2024-06-03,mobile,Ukraine,46-55
1044,2023-08-29,mobile,Ukraine,46-55
1045,2024-04-03,mobile,Ukraine,46-55
1046,2023-11-20,mobile,Ukraine,18-25
1047,2023-04-16,desktop,Ukraine,18-25
1048,2024-07-24,tablet,Russia,18-25
1049,2023-11-08,tablet,Kazakhstan,46-55
1050,2023-12-16,desktop,Russia,26-35
1051,2024-04-10,desktop,Ukraine,36-45
1052,2024-04-08,mobile,Russia,26-35
1053,2023-01-03,desktop,Belarus,36-45
1054,2024-07-14,tablet,Belarus,18-25
1055,2023-02-16,mobile,Ukraine,26-35
1056,2024-02-24,mobile,Belarus,55+
1057,2023-07-20,mobile,Russia,46-55
1058,2023-08-09,desktop,Kazakhstan,36-45
1059,2023-04-21,desktop,Russia,55+
1060,2023-05-07,desktop,Ukraine,55+
1061,2024-05-31,mobile,Ukraine,18-25
1062,2024-06-27,tablet,Russia,55+
1063,2024-03-19,tablet,Ukraine,55+
1064,2023-07-01,tablet,Kazakhstan,26-35
1065,2023-04-17,desktop,Belarus,55+
1066,2024-01-29,desktop,Kazakhstan,36-45
1067,2024-02-12,desktop,Belarus,46-55
1068,2023-05-17,mobile,Ukraine,55+
1069,2024-06-08,desktop,Belarus,55+
1070,2023-08-11,mobile,Kazakhstan,55+
1071,2023-10-25,tablet,Belarus,26-35
1072,2023-07-02,tablet,Belarus,18-25
1073,2023-12-27,tablet,Ukraine,55+
1074,2024-03-03,tablet,Belarus,46-55
1075,2023-01-14,tablet,Russia,18-25
1076,2024-01-26,mobile,Russia,18-25
1077,2023-07-24,desktop,Kazakhstan,36-45
1078,2023-09-14,mobile,Russia,36-45
1079,2023-07-28,tablet,Russia,36-45
1080,2024-04-08,mobile,Kazakhstan,55+
1081,2024-02-03,mobile,Belarus,18-25
1082,2024-01-26,desktop,Ukraine,36-45
1083,2024-07-19,mobile,Russia,36-45
1084,2023-07-27,tablet,Ukraine,26-35
1085,2024-01-12,tablet,Kazakhstan,26-35
1086,2023-10-29,desktop,Kazakhstan,18-25
1087,2023-07-11,mobile,Russia,46-55
1088,2023-02-11,desktop,Belarus,55+
1089,2023-09-28,mobile,Kazakhstan,55+
1090,2023-09-19,mobile,Belarus,46-55
1091,2023-06-08,mobile,Kazakhstan,36-45
1092,2023-02-22,tablet,Belarus,46-55
1093,2024-07-17,desktop,Russia,36-45
1094,2024-06-22,mobile,Kazakhstan,55+
1095,2023-03-11,tablet,Kazakhstan,46-55
1096,2024-07-10,tablet,Ukraine,18-25
1097,2023-12-24,mobile,Kazakhstan,36-45
1098,2023-12-06,desktop,Belarus,26-35
1099,2024-06-27,desktop,Russia,18-25
1100,2023-12-21,desktop,Kazakhstan,55+
1101,2023-09-07,mobile,Belarus,46-55
1102,2023-04-27,desktop,Belarus,55+
1103,2023-10-17,mobile,Belarus,55+
1104,2024-06-04,desktop,Ukraine,18-25
1105,2023-10-31,tablet,Kazakhstan,36-45
1106,2024-06-10,mobile,Russia,26-35
1107,2024-07-04,tablet,Russia,18-25
1108,2023-08-04,tablet,Kazakhstan,46-55
1109,2023-04-17,mobile,Ukraine,18-25
1110,2023-06-07,mobile,Ukraine,36-45
1111,2023-02-08,mobile,Russia,18-25
1112,2023-07-02,desktop,Russia,55+
1113,2023-08-22,desktop,Ukraine,46-55
1114,2024-04-06,tablet,Ukraine,46-55
1115,2023-11-20,mobile,Ukraine,18-25
1116,2024-07-01,mobile,Russia,55+
1117,2023-02-16,tablet,Russia,36-45
1118,2024-05-29,mobile,Belarus,36-45
1119,2023-03-30,desktop,Ukraine,46-55
1120,2024-02-09,tablet,Russia,46-55
1121,2023-06-10,tablet,Kazakhstan,26-35
1122,2024-02-05,tablet,Belarus,26-35
1123,2023-11-02,tablet,Belarus,18-25
1124,2024-07-20,tablet,Kazakhstan,18-25
1125,2023-02-12,mobile,Ukraine,55+
1126,2024-07-14,mobile,Belarus,26-35
1127,2023-12-19,mobile,Ukraine,55+
1128,2023-05-26,mobile,Kazakhstan,26-35
1129,2023-09-16,mobile,Russia,26-35
1130,2023-02-25,tablet,Ukraine,55+
1131,2023-03-16,desktop,Russia,36-45
1132,2023-04-11,mobile,Ukraine,36-45
1133,2024-01-01,mobile,Kazakhstan,18-25
1134,2023-10-19,tablet,Russia,26-35
1135,2023-11-22,desktop,Ukraine,36-45
1136,2023-11-10,tablet,Kazakhstan,55+
1137,2024-01-09,desktop,Ukraine,26-35
1138,2023-01-05,desktop,Kazakhstan,26-35
1139,2024-03-22,desktop,Belarus,26-35
1140,2023-12-06,desktop,Ukraine,46-55
1141,2024-01-03,desktop,Ukraine,55+
1142,2023-04-22,mobile,Russia,36-45
1143,2023-05-24,tablet,Kazakhstan,36-45
1144,2023-03-20,tablet,Russia,18-25
1145,2024-06-03,tablet,Russia,55+
1146,2024-02-19,tablet,Kazakhstan,18-25
1147,2024-07-18,desktop,Ukraine,26-35
1148,2024-01-10,desktop,Kazakhstan,55+
1149,2023-10-25,mobile,Ukraine,55+
1150,2024-06-06,mobile,Ukraine,36-45
1151,2024-05-29,mobile,Kazakhstan,55+
1152,2023-06-19,tablet,Kazakhstan,46-55
1153,2023-06-13,mobile,Kazakhstan,46-55
1154,2024-01-03,mobile,Kazakhstan,46-55
1155,2023-08-26,mobile,Belarus,36-45
1156,2023-08-28,mobile,Kazakhstan,55+
1157,2024-01-05,desktop,Ukraine,46-55
1158,2023-02-17,mobile,Belarus,18-25
1159,2024-06-17,tablet,Belarus,36-45
1160,2024-07-11,tablet,Kazakhstan,46-55
1161,2024-01-23,desktop,Russia,55+
1162,2023-09-15,desktop,Kazakhstan,55+
1163,2024-02-20,desktop,Belarus,46-55
1164,2024-05-08,tablet,Russia,55+
1165,2023-05-23,desktop,Kazakhstan,26-35
1166,2023-03-20,tablet,Belarus,26-35
1167,2023-06-03,mobile,Kazakhstan,36-45
1168,2023-05-02,tablet,Kazakhstan,46-55
1169,2023-12-05,tablet,Russia,46-55
1170,2024-05-05,desktop,Kazakhstan,55+
1171,2023-06-15,tablet,Ukraine,18-25
1172,2023-09-07,mobile,Kazakhstan,55+
1173,2023-06-14,mobile,Russia,55+
1174,2023-05-31,mobile,Kazakhstan,36-45
1175,2023-07-04,tablet,Ukraine,55+
1176,2023-01-20,tablet,Belarus,18-25
1177,2023-08-10,desktop,Ukraine,46-55
1178,2023-06-24,mobile,Ukraine,55+
1179,2023-05-27,tablet,Kazakhstan,55+
1180,2024-06-07,desktop,Kazakhstan,36-45
1181,2024-04-09,tablet,Russia,26-35
1182,2024-01-23,desktop,Kazakhstan,18-25
1183,2023-01-17,mobile,Ukraine,26-35
1184,2023-04-09,mobile,Ukraine,55+
1185,2023-02-09,tablet,Russia,18-25
1186,2024-05-08,tablet,Kazakhstan,55+
1187,2024-07-06,mobile,Ukraine,55+
1188,2024-03-06,desktop,Russia,55+
1189,2024-03-15,mobile,Ukraine,46-55
1190,2023-12-25,tablet,Russia,46-55
1191,2023-05-18,desktop,Ukraine,26-35
1192,2023-03-27,desktop,Ukraine,36-45
1193,2023-07-13,mobile,Russia,55+
1194,2024-06-19,mobile,Russia,46-55
1195,2023-07-30,tablet,Belarus,46-55
1196,2024-01-06,mobile,Kazakhstan,46-55
1197,2023-09-17,desktop,Ukraine,55+
1198,2024-01-10,tablet,Belarus,46-55
1199,2023-07-28,desktop,Ukraine,26-35
1200,2024-01-15,tablet,Ukraine,36-45
1201,2023-11-11,tablet,Belarus,46-55
1202,2023-05-22,tablet,Russia,26-35
1203,2024-04-02,tablet,Kazakhstan,18-25
1204,2023-08-08,tablet,Ukraine,36-45
1205,2024-07-17,tablet,Russia,26-35
1206,2024-02-03,tablet,Russia,18-25
1207,2023-05-29,desktop,Ukraine,18-25
1208,2023-03-07,desktop,Kazakhstan,36-45
1209,2023-03-23,tablet,Russia,46-55
1210,2024-02-15,tablet,Belarus,55+
1211,2023-02-28,mobile,Ukraine,46-55
1212,2023-01-11,mobile,Belarus,26-35
1213,2023-02-04,tablet,Kazakhstan,55+
1214,2023-06-23,tablet,Russia,36-45
1215,2023-09-02,tablet,Russia,26-35
1216,2023-03-30,desktop,Ukraine,36-45
1217,2024-02-09,desktop,Kazakhstan,55+
1218,2023-01-16,tablet,Russia,18-25
1219,2024-07-16,desktop,Belarus,36-45
1220,2023-10-11,mobile,Kazakhstan,46-55
1221,2024-02-18,tablet,Russia,36-45
1222,2023-06-29,desktop,Russia,55+
1223,2023-03-16,tablet,Belarus,36-45
1224,2023-04-30,tablet,Belarus,55+
1225,2023-09-14,tablet,Ukraine,46-55
1226,2024-05-10,mobile,Belarus,46-55
1227,2024-04-16,tablet,Russia,46-55
1228,2023-04-30,desktop,Russia,46-55
